4.101608e+02,1.569819e-01
4.102211e+02,1.388751e-01
4.102813e+02,1.158007e-01
4.103416e+02,8.921463e-02
4.104019e+02,6.152645e-02
4.104621e+02,3.587448e-02
4.105224e+02,1.607064e-02
4.105826e+02,5.459909e-03
4.106429e+02,5.711497e-03
4.107032e+02,1.593870e-02
4.107634e+02,3.282496e-02
4.108237e+02,5.165814e-02
4.108840e+02,6.700671e-02
4.109442e+02,7.417430e-02
4.110045e+02,6.974892e-02
4.110648e+02,5.206717e-02
4.111250e+02,2.171463e-02
4.111853e+02,-1.865448e-02
4.112455e+02,-6.446307e-02
4.113058e+02,-1.101240e-01
4.113661e+02,-1.488405e-01
4.114264e+02,-1.739139e-01
4.114866e+02,-1.808385e-01
4.115469e+02,-1.686300e-01
4.116071e+02,-1.406117e-01
4.116674e+02,-1.025578e-01
4.117277e+02,-6.078286e-02
4.117879e+02,-2.010041e-02
4.118482e+02,1.639135e-02
4.119085e+02,4.660847e-02
4.119687e+02,6.924596e-02
4.120290e+02,8.327062e-02
4.120893e+02,8.810662e-02
4.121495e+02,8.406486e-02
4.122098e+02,7.267492e-02
4.122701e+02,5.650585e-02
4.123303e+02,3.818510e-02
4.123906e+02,1.977852e-02
4.124508e+02,1.894256e-03
4.125111e+02,-1.628766e-02
4.125714e+02,-3.632179e-02
4.126317e+02,-5.905905e-02
4.126919e+02,-8.333959e-02
4.127522e+02,-1.053204e-01
4.128124e+02,-1.198357e-01
4.128727e+02,-1.225084e-01
4.129330e+02,-1.117717e-01
4.129932e+02,-8.941491e-02
4.130535e+02,-5.954102e-02
4.131138e+02,-2.714425e-02
4.131740e+02,3.443887e-03
4.132343e+02,2.848637e-02
4.132946e+02,4.560510e-02
4.133548e+02,5.410079e-02
4.134151e+02,5.498698e-02
4.134753e+02,5.032848e-02
4.135356e+02,4.214785e-02
4.135959e+02,3.189477e-02
4.136561e+02,2.041974e-02
4.137164e+02,8.567494e-03
4.137767e+02,-2.312091e-03
4.138369e+02,-1.048633e-02
4.138972e+02,-1.400464e-02
4.139575e+02,-1.145543e-02
4.140177e+02,-2.802823e-03
4.140780e+02,1.012156e-02
4.141382e+02,2.382361e-02
4.141985e+02,3.446990e-02
4.142588e+02,3.881819e-02
4.143191e+02,3.536980e-02
4.143793e+02,2.428764e-02
4.144396e+02,6.715809e-03
4.144998e+02,-1.600318e-02
4.145601e+02,-4.270456e-02
4.146204e+02,-7.203218e-02
4.146806e+02,-1.021793e-01
4.147409e+02,-1.298728e-01
